sec , time , count(in)(line0) , count(out)(line0) , total_count(in)(line0) , total_count(out)(line0)
381 , 2023-07-05 11:57:08.627909 , 0 , 0 , 36 , 44
382 , 2023-07-05 11:57:10.971704 , 0 , 0 , 36 , 44
383 , 2023-07-05 11:57:13.272852 , 0 , 0 , 36 , 44
384 , 2023-07-05 11:57:15.563445 , 0 , 1 , 36 , 45
385 , 2023-07-05 11:57:18.040641 , 0 , 0 , 36 , 45
386 , 2023-07-05 11:57:20.405182 , 0 , 0 , 36 , 45
387 , 2023-07-05 11:57:22.711124 , 0 , 0 , 36 , 45
388 , 2023-07-05 11:57:24.992045 , 0 , 0 , 36 , 45
389 , 2023-07-05 11:57:27.464852 , 0 , 0 , 36 , 45
390 , 2023-07-05 11:57:29.955471 , 0 , 0 , 36 , 45
391 , 2023-07-05 11:57:32.414201 , 0 , 1 , 36 , 46
392 , 2023-07-05 11:57:34.767916 , 0 , 1 , 36 , 47
393 , 2023-07-05 11:57:37.089108 , 0 , 1 , 36 , 48
394 , 2023-07-05 11:57:39.422229 , 0 , 1 , 36 , 49
395 , 2023-07-05 11:57:41.715401 , 0 , 1 , 36 , 50
396 , 2023-07-05 11:57:44.040504 , 0 , 0 , 36 , 50
397 , 2023-07-05 11:57:46.377698 , 0 , 0 , 36 , 50
398 , 2023-07-05 11:57:48.671664 , 0 , 0 , 36 , 50
399 , 2023-07-05 11:57:50.962029 , 0 , 0 , 36 , 50
400 , 2023-07-05 11:57:53.243170 , 0 , 0 , 36 , 50
401 , 2023-07-05 11:57:55.564136 , 0 , 0 , 36 , 50
402 , 2023-07-05 11:57:57.815756 , 0 , 0 , 36 , 50
403 , 2023-07-05 11:58:00.128719 , 0 , 0 , 36 , 50
404 , 2023-07-05 11:58:02.454625 , 0 , 0 , 36 , 50
405 , 2023-07-05 11:58:04.745364 , 0 , 1 , 36 , 51
406 , 2023-07-05 11:58:07.053118 , 0 , 0 , 36 , 51
407 , 2023-07-05 11:58:09.382095 , 0 , 1 , 36 , 52
408 , 2023-07-05 11:58:11.843341 , 0 , 0 , 36 , 52
409 , 2023-07-05 11:58:14.363076 , 0 , 0 , 36 , 52
410 , 2023-07-05 11:58:16.950517 , 0 , 0 , 36 , 52
411 , 2023-07-05 11:58:19.408117 , 1 , 0 , 37 , 52
412 , 2023-07-05 11:58:21.870924 , 0 , 0 , 37 , 52
413 , 2023-07-05 11:58:24.287143 , 0 , 0 , 37 , 52
414 , 2023-07-05 11:58:26.664379 , 0 , 0 , 37 , 52
415 , 2023-07-05 11:58:29.107552 , 0 , 0 , 37 , 52
416 , 2023-07-05 11:58:31.450971 , 0 , 0 , 37 , 52
417 , 2023-07-05 11:58:33.811959 , 0 , 0 , 37 , 52
418 , 2023-07-05 11:58:36.151333 , 0 , 0 , 37 , 52
419 , 2023-07-05 11:58:38.500430 , 0 , 2 , 37 , 54
420 , 2023-07-05 11:58:40.838990 , 0 , 1 , 37 , 55
421 , 2023-07-05 11:58:43.169427 , 0 , 2 , 37 , 57
422 , 2023-07-05 11:58:45.565267 , 0 , 1 , 37 , 58
423 , 2023-07-05 11:58:47.957109 , 0 , 2 , 37 , 60
424 , 2023-07-05 11:58:50.294469 , 0 , 0 , 37 , 60
